Time,Ask,Bid,AskVolume,BidVolume 
2015.01.01 22:14:53.189,1.21059,1.21054,1.5,1
2015.01.01 22:14:53.291,1.21057,1.21053,1,1
2015.01.01 22:14:53.342,1.21056,1.21046,1.5,1.19
2015.01.01 22:14:53.596,1.21056,1.21044,1.5,1.37
2015.01.01 22:14:53.900,1.21054,1.21038,1,2.85
2015.01.01 22:14:53.951,1.21054,1.21038,1.5,1.72
2015.01.01 22:14:54.002,1.21054,1.21038,1.5,1.5
2015.01.01 22:14:54.204,1.21052,1.21038,1,1
2015.01.01 22:14:54.255,1.21052,1.21035,1.5,2.06
2015.01.01 22:14:58.236,1.21052,1.21035,1.5,2.06
2015.01.01 22:15:05.156,1.21052,1.21038,1.5,1
2015.01.01 22:15:05.459,1.21056,1.21041,1.5,1.54
2015.01.01 22:15:06.145,1.21063,1.21062,1.5,1
2015.01.01 22:15:06.196,1.21076,1.21072,1.5,1
2015.01.01 22:15:06.247,1.21076,1.21073,1.5,1
2015.01.01 22:15:06.298,1.21078,1.21073,1.5,1.5
2015.01.01 22:15:06.703,1.21082,1.21073,1.5,1.5
2015.01.01 22:15:26.966,1.21081,1.21073,1,1
2015.01.01 22:15:27.496,1.21081,1.21072,1.5,1.5
2015.01.01 22:15:31.151,1.21079,1.21072,1,2.25
2015.01.01 22:15:31.454,1.21062,1.21056,1,1
2015.01.01 22:15:31.878,1.21054,1.21046,1.5,1.43
2015.01.01 22:15:33.333,1.21054,1.21042,1.5,1.39
2015.01.01 22:15:46.552,1.21054,1.21041,1.5,1.5
2015.01.01 22:15:46.653,1.21052,1.21041,1,1
2015.01.01 22:15:47.177,1.21052,1.21039,1.5,1.87
2015.01.01 22:15:47.379,1.21051,1.21036,1.5,1.19
2015.01.01 22:15:48.317,1.21051,1.21035,1.5,2.81
2015.01.01 22:15:50.518,1.21051,1.21035,1.5,2.81
2015.01.01 22:15:51.010,1.21051,1.21035,1.5,2.44
2015.01.01 22:15:51.313,1.21053,1.21039,1.5,1.56
2015.01.01 22:15:53.023,1.21053,1.21035,1.5,2.29
2015.01.01 22:15:53.124,1.21053,1.21037,1,1.19
2015.01.01 22:15:53.175,1.21051,1.21035,1.5,2.06
2015.01.01 22:15:53.327,1.21051,1.21035,1.5,1.87
2015.01.01 22:15:53.994,1.2105,1.21033,1.5,2.86
2015.01.01 22:15:54.642,1.2105,1.21033,1.5,2.86
2015.01.01 22:15:55.147,1.2105,1.21033,1.5,2.86
2015.01.01 22:15:55.905,1.2105,1.21033,1.5,2.86
2015.01.01 22:15:58.219,1.2105,1.21033,1.5,2.48
2015.01.01 22:16:00.116,1.2105,1.21033,1.5,2.48
2015.01.01 22:16:01.148,1.2105,1.21033,1.5,2.48
2015.01.01 22:16:03.260,1.2105,1.21033,1.5,2.86
2015.01.01 22:16:04.273,1.2105,1.21033,1.5,2.06
2015.01.01 22:16:04.880,1.2105,1.21033,1.5,2.06
2015.01.01 22:16:05.359,1.2105,1.21042,1.5,1
2015.01.01 22:16:05.511,1.21057,1.21047,1.5,2.55
2015.01.01 22:16:05.663,1.21055,1.21049,1,1
2015.01.01 22:16:08.480,1.21055,1.21047,1.5,1
2015.01.01 22:16:08.632,1.21053,1.21045,1,2.47
2015.01.01 22:16:08.733,1.2105,1.21038,1,1
2015.01.01 22:16:08.784,1.21048,1.21034,1,1.56
2015.01.01 22:16:10.581,1.21048,1.21032,1.5,3.71
2015.01.01 22:16:11.114,1.21048,1.21032,1.5,3.34
2015.01.01 22:16:11.709,1.21048,1.21032,1.5,3.71
2015.01.01 22:16:17.779,1.21039,1.21032,1.37,2.4
2015.01.01 22:16:17.832,1.21038,1.21032,2.25,1.2
2015.01.01 22:16:18.138,1.21038,1.21035,1,1
2015.01.01 22:16:18.240,1.21044,1.21032,1.5,2.06
2015.01.01 22:16:18.341,1.21046,1.21032,1.5,2.06
2015.01.01 22:16:23.753,1.21046,1.21032,1.5,1.69
2015.01.01 22:16:23.804,1.21038,1.21032,1,1.5
2015.01.01 22:16:26.932,1.21037,1.21032,1,1.37
2015.01.01 22:16:27.033,1.21036,1.2103,1.5,1.87
2015.01.01 22:16:27.135,1.2104,1.21035,1.5,1.25
2015.01.01 22:16:27.236,1.21044,1.21035,1.5,1.25
2015.01.01 22:16:27.337,1.21046,1.21035,1,1.25
2015.01.01 22:16:27.794,1.21038,1.21033,1,1
2015.01.01 22:16:27.846,1.21036,1.21033,1.5,1
2015.01.01 22:16:27.998,1.21034,1.21031,1.5,1
2015.01.01 22:16:28.584,1.21031,1.21025,1,1.5
2015.01.01 22:16:28.787,1.21033,1.21023,2.62,1.5
2015.01.01 22:16:28.838,1.21033,1.21023,2.25,1.5
2015.01.01 22:16:29.040,1.21033,1.21025,1.5,1
2015.01.01 22:16:29.372,1.21033,1.21027,1,2.25
2015.01.01 22:16:31.124,1.21036,1.21027,1,2.25
2015.01.01 22:16:31.174,1.21033,1.21027,1,1
2015.01.01 22:16:31.225,1.21032,1.21022,1,1.5
2015.01.01 22:16:31.631,1.21032,1.21025,2.25,1
2015.01.01 22:16:32.013,1.21034,1.21028,1,1.5
2015.01.01 22:16:33.936,1.21034,1.21033,1,1
2015.01.01 22:16:33.987,1.21038,1.21033,1,1
2015.01.01 22:16:34.038,1.21043,1.21033,1,1
2015.01.01 22:16:34.139,1.21044,1.2103,1,1
2015.01.01 22:16:34.190,1.21042,1.2103,1,1
2015.01.01 22:16:34.520,1.21032,1.21024,1,1.5
2015.01.01 22:16:39.031,1.21033,1.21024,1,1.5
2015.01.01 22:16:45.979,1.21031,1.21024,1,1.5
2015.01.01 22:16:52.250,1.21031,1.21022,1,1
2015.01.01 22:17:01.101,1.2103,1.21022,1,1
2015.01.01 22:17:02.479,1.21022,1.21019,1.5,1
2015.01.01 22:17:02.582,1.21008,1.21006,1.5,1
2015.01.01 22:17:02.683,1.21019,1.21014,1,1
2015.01.01 22:17:02.936,1.21015,1.21006,2.1,1
2015.01.01 22:17:02.987,1.21018,1.21012,1.12,0.37
2015.01.01 22:17:03.240,1.21026,1.21019,1,1
2015.01.01 22:17:03.291,1.21029,1.21019,2.25,1.5
2015.01.01 22:17:03.695,1.21028,1.21014,1.5,1.5
2015.01.01 22:17:03.746,1.21026,1.21015,1,1
2015.01.01 22:17:06.574,1.21018,1.21015,1.5,1
2015.01.01 22:17:06.625,1.21018,1.2101,2.25,1.5
2015.01.01 22:17:06.879,1.21018,1.21008,2.25,3
2015.01.01 22:17:08.859,1.21018,1.21009,2.25,1
2015.01.01 22:17:09.062,1.21013,1.21009,1,1
2015.01.01 22:17:09.163,1.21013,1.21005,1,1
2015.01.01 22:17:09.214,1.21013,1.21003,1,1
2015.01.01 22:17:11.410,1.21013,1.21003,1,1.37
2015.01.01 22:17:12.179,1.21013,1.21007,1,1.37
2015.01.01 22:17:12.332,1.21018,1.2101,2.25,2.62
2015.01.01 22:17:12.383,1.21018,1.2101,2.25,2.62
2015.01.01 22:17:12.585,1.21018,1.21012,2.25,1
2015.01.01 22:17:12.686,1.21014,1.21012,1,1
2015.01.01 22:17:13.211,1.21013,1.2101,1.5,1.87
2015.01.01 22:17:21.087,1.21013,1.2101,1.5,1.5
2015.01.01 22:17:21.189,1.21013,1.21003,1.5,1.87
2015.01.01 22:17:29.438,1.21013,1.21003,1.5,1.5
2015.01.01 22:17:30.396,1.21013,1.21003,1.5,1.53
2015.01.01 22:17:33.112,1.21013,1.21006,1,1.5
2015.01.01 22:17:33.163,1.21016,1.21006,2.25,2.25
2015.01.01 22:17:36.915,1.21013,1.21006,1,1
2015.01.01 22:17:36.966,1.21013,1.21003,1.5,1.53
2015.01.01 22:17:40.114,1.21011,1.21003,1,1.03
2015.01.01 22:17:40.216,1.21011,1.21002,1,1
2015.01.01 22:17:40.721,1.21012,1.21002,1.5,1.5
2015.01.01 22:17:41.291,1.21012,1.21004,1,1
2015.01.01 22:17:41.342,1.21014,1.21004,1.5,1.5
2015.01.01 22:18:21.945,1.21014,1.21005,1,1
2015.01.01 22:18:22.454,1.21015,1.21005,4.87,1.5
2015.01.01 22:18:39.269,1.21013,1.21005,1,1
2015.01.01 22:18:39.319,1.21013,1.21003,1,1
2015.01.01 22:19:39.555,1.21015,1.21,1,3.67
2015.01.01 22:19:45.338,1.21014,1.21,1,5.85
2015.01.01 22:19:49.180,1.21012,1.21005,1,1
2015.01.01 22:20:19.667,1.21012,1.21005,1.37,1
2015.01.01 22:20:19.719,1.21009,1.20999,1,3.3
2015.01.01 22:20:19.820,1.21011,1.21004,1.5,1.5
2015.01.01 22:20:44.740,1.21009,1.21002,1,1.12
2015.01.01 22:20:53.944,1.21009,1.21004,1,1
2015.01.01 22:20:53.995,1.21011,1.21004,1.5,1.5
2015.01.01 22:21:29.286,1.21011,1.21006,1,1
2015.01.01 22:21:29.337,1.21013,1.21006,2.25,1.5
2015.01.01 22:22:10.054,1.21012,1.21005,1.5,1.5
2015.01.01 22:22:17.264,1.21014,1.21007,1.5,1.5
2015.01.01 22:22:38.099,1.21013,1.21006,1.5,1.5
2015.01.01 22:22:49.274,1.21013,1.2101,1,1.37
2015.01.01 22:22:49.327,1.21018,1.21015,1.67,1.87
2015.01.01 22:22:49.378,1.21022,1.2102,1,1
2015.01.01 22:22:49.429,1.21025,1.2102,1,1.5
2015.01.01 22:22:49.480,1.21029,1.2102,1.5,2.55
2015.01.01 22:22:49.582,1.21037,1.21023,1,1
2015.01.01 22:22:49.683,1.21041,1.21023,2.25,1.5
2015.01.01 22:22:49.785,1.21036,1.21022,1.5,1.25
2015.01.01 22:22:50.089,1.21027,1.21022,1,1.5
2015.01.01 22:22:50.633,1.21026,1.21022,1,1.5
2015.01.01 22:22:50.785,1.21025,1.21017,1,1
2015.01.01 22:22:51.296,1.21023,1.21014,1,1.5
2015.01.01 22:22:59.509,1.21022,1.21014,1,1.5
2015.01.01 22:22:59.610,1.21022,1.21012,1,1.5
2015.01.01 22:23:00.118,1.21022,1.21013,1,1.5
2015.01.01 22:23:03.899,1.21022,1.21013,1,1.87
2015.01.01 22:23:04.404,1.21023,1.21014,1,1
2015.01.01 22:23:06.982,1.21022,1.21014,1,1
2015.01.01 22:23:07.535,1.21022,1.21013,1,1.5
2015.01.01 22:23:12.680,1.21022,1.21013,1,2.06
2015.01.01 22:23:12.782,1.21022,1.21015,1,2.06
2015.01.01 22:23:15.940,1.21022,1.21015,1,1.69
2015.01.01 22:23:16.142,1.21025,1.21019,1,1.87
2015.01.01 22:23:16.244,1.21024,1.21017,1,1.69
2015.01.01 22:23:20.525,1.21027,1.21017,2.25,1.5
2015.01.01 22:23:25.651,1.21028,1.21019,1.5,1.5
2015.01.01 22:23:25.955,1.21026,1.21019,1.5,1.5
2015.01.01 22:24:07.083,1.21027,1.2102,1.5,1.5
2015.01.01 22:24:27.844,1.21028,1.21021,1.5,1.5
2015.01.01 22:24:43.570,1.21031,1.21024,2.25,1.5
2015.01.01 22:24:45.541,1.21031,1.21023,2.25,1.5
2015.01.01 22:24:46.449,1.21031,1.21025,1,1.5
2015.01.01 22:24:47.216,1.21032,1.21025,2.25,1.5
2015.01.01 22:24:47.833,1.2103,1.21023,1,1
2015.01.01 22:24:50.258,1.2103,1.21023,1,1.5
2015.01.01 22:24:50.360,1.2103,1.21023,1,1.12
2015.01.01 22:24:53.822,1.21029,1.21023,1,1
2015.01.01 22:24:53.873,1.21029,1.21019,1,1
2015.01.01 22:24:55.483,1.21028,1.21019,1,1
2015.01.01 22:24:55.686,1.21028,1.21016,1,1.5
2015.01.01 22:24:56.571,1.21027,1.21016,1,1.5
2015.01.01 22:25:00.475,1.21027,1.21014,1,1.5
2015.01.01 22:25:00.953,1.21027,1.21016,1,1
2015.01.01 22:25:01.256,1.21031,1.21021,2.25,1.5
2015.01.01 22:25:02.085,1.21029,1.21021,1,1.5
2015.01.01 22:25:02.745,1.21029,1.2102,1.5,1
2015.01.01 22:25:03.622,1.21027,1.2102,1,1
2015.01.01 22:25:03.723,1.21029,1.21019,1,1
2015.01.01 22:25:03.976,1.21029,1.21017,1,1.5
2015.01.01 22:25:05.880,1.21029,1.21016,1,1.5
2015.01.01 22:25:08.276,1.21029,1.21019,1,1.25
2015.01.01 22:25:09.582,1.21029,1.21018,1,1.5
2015.01.01 22:25:11.198,1.21029,1.21019,1,1
2015.01.01 22:25:11.728,1.21029,1.2102,1,1
2015.01.01 22:25:14.157,1.21029,1.2102,1,1.19
2015.01.01 22:25:14.461,1.2103,1.21023,1,1.5
2015.01.01 22:25:16.365,1.21028,1.21023,1,1
2015.01.01 22:25:16.416,1.21028,1.21018,1,2.55
2015.01.01 22:25:17.041,1.21028,1.21018,1,1.87
2015.01.01 22:25:29.711,1.21028,1.2102,1,1.25
2015.01.01 22:25:30.117,1.21028,1.21017,1,2.06
2015.01.01 22:25:32.093,1.21028,1.21017,1,1.87
2015.01.01 22:25:46.490,1.21028,1.21017,1,1.87
2015.01.01 22:25:53.240,1.21029,1.21018,2.25,1.05
2015.01.01 22:25:53.290,1.21029,1.21022,2.25,1
2015.01.01 22:25:54.260,1.21029,1.21024,1.5,1
2015.01.01 22:25:54.362,1.21031,1.21024,2.25,1.5
2015.01.01 22:25:54.625,1.21029,1.21024,1,1.5
2015.01.01 22:25:58.185,1.21031,1.21024,2.25,1.5
2015.01.01 22:25:58.488,1.21029,1.21024,1,1.5
2015.01.01 22:25:58.792,1.21031,1.21026,1,1.5
2015.01.01 22:26:02.190,1.21031,1.21024,1.5,1
2015.01.01 22:26:02.241,1.21029,1.21024,1,1
2015.01.01 22:26:03.887,1.21029,1.21022,1.5,1
2015.01.01 22:26:23.991,1.21029,1.21023,1.5,1
2015.01.01 22:26:45.017,1.21029,1.21022,2.25,1.5
2015.01.01 22:27:25.966,1.21028,1.21022,1,1
2015.01.01 22:27:26.481,1.21028,1.21021,1,1
2015.01.01 22:27:35.400,1.21026,1.21021,1.5,1.5
2015.01.01 22:27:41.509,1.21028,1.21019,1,1
2015.01.01 22:27:57.259,1.2103,1.21021,1.5,1.5
2015.01.01 22:28:22.087,1.21028,1.21021,1,1.5
2015.01.01 22:28:27.599,1.21033,1.21015,1.05,2.17
2015.01.01 22:28:27.650,1.21036,1.21015,3.86,1.5
2015.01.01 22:28:27.701,1.21032,1.21013,1.37,1
2015.01.01 22:28:27.942,1.21031,1.2101,1.37,1.25
2015.01.01 22:28:28.496,1.21031,1.2101,1,1.31
2015.01.01 22:28:28.547,1.21031,1.21013,1,1
2015.01.01 22:28:28.598,1.21034,1.21013,1.5,1.5
2015.01.01 22:28:31.881,1.21034,1.21013,1.5,1.87
2015.01.01 22:28:31.983,1.21034,1.21015,1,1
2015.01.01 22:28:32.034,1.21036,1.21015,2.25,1.5
2015.01.01 22:28:51.604,1.21034,1.21015,1,1
2015.01.01 22:28:51.655,1.21034,1.21013,1.5,1.5
2015.01.01 22:28:51.706,1.21033,1.21015,1,1
2015.01.01 22:28:52.038,1.2103,1.21015,1.5,1.5
2015.01.01 22:28:52.643,1.21028,1.21015,1.5,1.5
2015.01.01 22:28:58.752,1.21033,1.21012,1.5,1.5
2015.01.01 22:29:11.668,1.21035,1.21014,1.5,1.5
2015.01.01 22:29:32.057,1.21034,1.21014,1,1
2015.01.01 22:29:32.560,1.21034,1.21013,1,1
2015.01.01 22:29:41.008,1.21034,1.21013,1,1.19
2015.01.01 22:29:42.498,1.21034,1.21013,1,1.25
2015.01.01 22:29:42.599,1.21037,1.21016,1,1
2015.01.01 22:30:00.140,1.21038,1.2102,1,1.5
2015.01.01 22:30:00.393,1.21041,1.2102,2.44,1.5
2015.01.01 22:30:01.144,1.21041,1.2102,2.25,1.5
2015.01.01 22:30:05.250,1.21041,1.21022,1,1.5
2015.01.01 22:30:05.355,1.21043,1.21022,2.25,1.5
2015.01.01 22:30:07.380,1.21043,1.21022,2.25,1.87
2015.01.01 22:30:07.481,1.21043,1.21022,2.25,1.5
2015.01.01 22:30:21.145,1.21043,1.21025,1.69,1
2015.01.01 22:30:22.096,1.21046,1.21025,2.81,1.5
2015.01.01 22:30:22.473,1.21046,1.2103,1.87,1
2015.01.01 22:30:22.574,1.21047,1.2103,1.5,1.12
2015.01.01 22:30:25.428,1.21047,1.21029,1.5,1.5
2015.01.01 22:30:25.581,1.21047,1.21026,3,1.5
2015.01.01 22:30:32.456,1.2104,1.21026,1,1.5
2015.01.01 22:30:32.609,1.21033,1.21018,1,1
2015.01.01 22:30:33.269,1.21032,1.21018,1,1.5
2015.01.01 22:30:37.438,1.21036,1.21017,1,2.44
2015.01.01 22:30:37.489,1.21036,1.2102,1,1.5
2015.01.01 22:30:37.540,1.21039,1.2102,2.25,1.5
2015.01.01 22:30:37.692,1.2104,1.21022,1,1
2015.01.01 22:30:37.793,1.21044,1.21025,1,1.5
2015.01.01 22:30:37.894,1.21046,1.21025,1.5,1.5
2015.01.01 22:30:37.946,1.21031,1.21025,0.75,1.5
2015.01.01 22:30:38.099,1.21031,1.21018,1,1
2015.01.01 22:30:38.150,1.21031,1.21021,1,1
2015.01.01 22:30:39.016,1.21031,1.2102,1,1
2015.01.01 22:30:39.067,1.21033,1.2102,1.5,1
2015.01.01 22:30:41.019,1.21033,1.21021,1.5,1
2015.01.01 22:30:42.025,1.21033,1.2102,1.5,1
2015.01.01 22:30:45.594,1.21031,1.2102,1,1
2015.01.01 22:30:48.586,1.21031,1.21021,1,1
2015.01.01 22:30:49.394,1.21032,1.21021,1,1
2015.01.01 22:30:49.937,1.21032,1.2102,1,1
2015.01.01 22:31:06.017,1.21023,1.21017,1,1.5
2015.01.01 22:31:06.119,1.21023,1.21012,1,1
2015.01.01 22:31:06.625,1.21023,1.21011,1,1.69
2015.01.01 22:31:09.010,1.21024,1.21011,1,1.5
2015.01.01 22:31:09.111,1.21024,1.21013,1,1
2015.01.01 22:31:09.212,1.21026,1.21013,1,1
2015.01.01 22:31:42.266,1.21026,1.21014,1,1
2015.01.01 22:31:42.772,1.21026,1.21013,1,1
2015.01.01 22:31:54.171,1.21027,1.21013,1,1
2015.01.01 22:31:54.756,1.21028,1.21013,1,1
2015.01.01 22:31:56.720,1.21027,1.21013,1,1
2015.01.01 22:32:05.016,1.21028,1.21013,1.5,1
2015.01.01 22:32:06.141,1.21027,1.21013,1,1
2015.01.01 22:32:06.731,1.21028,1.21013,1.5,1
2015.01.01 22:32:07.266,1.21027,1.21013,1,1
2015.01.01 22:32:08.083,1.21028,1.21013,1.5,1
2015.01.01 22:32:08.787,1.21027,1.21013,1,1
2015.01.01 22:32:09.221,1.21027,1.21011,1,1
2015.01.01 22:32:13.783,1.21027,1.2101,1,1.5
2015.01.01 22:32:14.728,1.21027,1.21011,2.25,1
2015.01.01 22:32:15.009,1.21024,1.21011,1,1
2015.01.01 22:32:18.014,1.21025,1.21011,1,1
2015.01.01 22:32:18.534,1.21025,1.21012,1,1.5
2015.01.01 22:32:51.025,1.21027,1.21012,1.5,1.5
2015.01.01 22:33:10.539,1.21026,1.21012,1,1.5
2015.01.01 22:33:17.912,1.21026,1.21012,1,2.17
2015.01.01 22:33:18.275,1.21025,1.2102,1.5,1.5
2015.01.01 22:33:24.059,1.21024,1.2102,1,1.5
2015.01.01 22:33:26.962,1.21025,1.2102,2.25,1.5
2015.01.01 22:33:27.316,1.21027,1.21022,1.5,1.5
2015.01.01 22:33:47.014,1.21026,1.21022,1,1.5
2015.01.01 22:33:48.130,1.21027,1.21022,3,1.5
2015.01.01 22:33:52.135,1.21026,1.21022,1,1.5
2015.01.01 22:34:20.631,1.21027,1.21021,3,1.5
2015.01.01 22:34:21.206,1.21026,1.21021,1,1.5
2015.01.01 22:34:27.290,1.21026,1.21016,1,1.67
2015.01.01 22:34:27.774,1.21024,1.21016,1,1.67
2015.01.01 22:34:28.413,1.21023,1.21016,1,1.67
2015.01.01 22:34:28.950,1.21023,1.21017,1,1.67
2015.01.01 22:34:31.502,1.21023,1.21016,1,1.67
2015.01.01 22:34:32.047,1.21023,1.21017,1,1.67
2015.01.01 22:34:33.062,1.21028,1.21017,1,1.67
2015.01.01 22:34:36.888,1.21028,1.21016,1,1.67
2015.01.01 22:34:37.947,1.21028,1.21017,1,1.67
2015.01.01 22:34:42.086,1.21028,1.21016,1,1.67
2015.01.01 22:34:42.661,1.21028,1.21017,1,1.67
2015.01.01 22:34:50.352,1.21028,1.21015,1,2.1
2015.01.01 22:34:50.911,1.21028,1.21016,1,1.67
2015.01.01 22:34:53.005,1.21024,1.21016,1,1.67
2015.01.01 22:34:54.007,1.21028,1.21016,1,2.17
2015.01.01 22:34:57.078,1.21028,1.21016,1,1.67
2015.01.01 22:34:57.822,1.21028,1.21016,1,2.17
2015.01.01 22:35:09.350,1.21028,1.21017,1,2.17
2015.01.01 22:35:10.225,1.21028,1.21017,1,2.17
2015.01.01 22:35:10.730,1.21029,1.21019,1.5,1.42
2015.01.01 22:35:20.913,1.21029,1.2102,1.5,1
2015.01.01 22:35:21.435,1.21029,1.21019,1.5,1.42
2015.01.01 22:35:29.864,1.21029,1.21021,1.5,1
2015.01.01 22:35:34.065,1.2103,1.21021,1,1
2015.01.01 22:35:50.067,1.21028,1.21023,1.5,1.5
2015.01.01 22:36:11.072,1.21027,1.21023,1,1
2015.01.01 22:36:11.713,1.21027,1.21022,1,1
2015.01.01 22:36:31.106,1.21026,1.21021,1,1.5
2015.01.01 22:36:45.214,1.21025,1.21021,1,1.5
2015.01.01 22:36:47.303,1.21026,1.21021,2.25,1.5
2015.01.01 22:37:08.882,1.21024,1.21019,1,1
2015.01.01 22:37:52.122,1.21021,1.21016,1.5,1.5
2015.01.01 22:37:52.425,1.21016,1.21012,1.5,1.5
2015.01.01 22:37:53.231,1.21018,1.21013,1.5,1.5
2015.01.01 22:37:55.119,1.21021,1.21016,1.5,1.5
2015.01.01 22:38:16.029,1.2102,1.21016,1,1
2015.01.01 22:38:16.569,1.2102,1.21015,1.5,1.5
2015.01.01 22:39:03.956,1.2102,1.21015,1.5,1.87
2015.01.01 22:39:04.057,1.21023,1.21018,1.5,1.5
2015.01.01 22:39:04.260,1.21025,1.2102,1.5,1
2015.01.01 22:39:21.070,1.21027,1.21022,2.25,1.5
2015.01.01 22:40:21.213,1.21028,1.2102,1,1.5
2015.01.01 22:40:21.567,1.21027,1.21017,1,1.67
2015.01.01 22:40:23.495,1.21028,1.21017,1.5,1.67
2015.01.01 22:40:25.302,1.21026,1.21015,1,1.35
2015.01.01 22:40:25.900,1.21027,1.21015,1,2.1
2015.01.01 22:40:26.532,1.21027,1.21014,1,1.35
2015.01.01 22:40:27.073,1.21027,1.21015,1,1.35
2015.01.01 22:40:27.586,1.21028,1.21017,1.5,1.42
2015.01.01 22:40:29.226,1.21028,1.21017,1.5,1.67
2015.01.01 22:40:31.458,1.21028,1.21017,1.5,1.42
2015.01.01 22:40:32.452,1.21028,1.21017,1.5,1.67
2015.01.01 22:40:33.335,1.21027,1.21015,1,2.85
2015.01.01 22:40:35.636,1.21028,1.21017,1.5,1.67
2015.01.01 22:40:36.712,1.21027,1.21016,1,1.67
2015.01.01 22:40:39.208,1.21026,1.21016,1,2.17
2015.01.01 22:40:39.851,1.21027,1.21016,1,1.67
2015.01.01 22:40:41.248,1.21026,1.21016,1,1.67
2015.01.01 22:40:41.899,1.21027,1.21017,1,1.67
2015.01.01 22:40:45.116,1.21027,1.21017,1,1.42
2015.01.01 22:40:45.646,1.21026,1.21016,1,1.67
2015.01.01 22:40:47.379,1.21026,1.21016,1,1.67
2015.01.01 22:40:47.900,1.21027,1.21016,1.5,1.67
2015.01.01 22:40:49.281,1.21026,1.21015,1,2.1
2015.01.01 22:40:51.515,1.21026,1.21016,1,1.67
2015.01.01 22:40:52.174,1.21026,1.21016,1,1.67
2015.01.01 22:40:55.255,1.21025,1.21016,1,1.67
2015.01.01 22:40:55.820,1.21026,1.21016,1,1.67
2015.01.01 22:40:57.287,1.21025,1.2102,2.25,1.5
2015.01.01 22:41:32.828,1.21027,1.21022,1.5,1.5
2015.01.01 22:42:22.227,1.21029,1.21024,1.5,1.5
2015.01.01 22:42:30.740,1.21028,1.21024,1,1.5
2015.01.01 22:42:42.246,1.21029,1.21024,2.25,1.5
2015.01.01 22:42:47.662,1.21031,1.21026,2.25,1.5
2015.01.01 22:42:47.966,1.21028,1.21024,1,1.5
2015.01.01 22:42:56.871,1.21029,1.21024,2.25,1.5
2015.01.01 22:43:04.605,1.21029,1.21025,1.5,1
2015.01.01 22:43:06.573,1.21029,1.21026,1,1
2015.01.01 22:43:06.675,1.21031,1.21026,1.5,1.5
2015.01.01 22:43:08.683,1.21031,1.21028,1,1
2015.01.01 22:43:08.784,1.21033,1.21028,1.5,1.5
2015.01.01 22:43:24.671,1.21033,1.21028,1.5,2.62
2015.01.01 22:43:24.772,1.21035,1.2103,1.5,2.62
2015.01.01 22:43:24.823,1.21035,1.21032,1,1
2015.01.01 22:43:24.874,1.21037,1.21032,2.25,1.5
2015.01.01 22:43:38.098,1.21037,1.21034,1,1
2015.01.01 22:43:38.199,1.21039,1.21034,1.5,1.5
2015.01.01 22:43:57.228,1.21039,1.21036,1,1
2015.01.01 22:43:57.430,1.21043,1.21038,1,1
2015.01.01 22:44:17.842,1.21042,1.21037,1,1.5
2015.01.01 22:44:31.496,1.2104,1.21037,1,1
2015.01.01 22:44:31.546,1.2104,1.21035,1.5,1.5
2015.01.01 22:44:31.597,1.21038,1.21035,1,1
2015.01.01 22:44:31.648,1.21038,1.21033,1.5,1.5
2015.01.01 22:44:32.964,1.21038,1.21036,1,1
2015.01.01 22:44:33.065,1.21041,1.21036,1,1
2015.01.01 22:44:47.893,1.21043,1.21039,1,1.5
2015.01.01 22:44:48.450,1.21044,1.21039,1.5,1.5
2015.01.01 22:45:07.904,1.21044,1.2104,1.5,1
2015.01.01 22:45:11.997,1.21045,1.2104,2.25,1.5
2015.01.01 22:45:13.812,1.21044,1.2104,1,1
2015.01.01 22:45:13.914,1.21043,1.21038,1,1
2015.01.01 22:45:33.937,1.21042,1.21038,1,1
2015.01.01 22:45:34.475,1.21042,1.21037,2.25,1.5
2015.01.01 22:45:34.778,1.21039,1.21037,1,1
2015.01.01 22:45:34.879,1.21039,1.21034,1.5,1.5
2015.01.01 22:45:35.082,1.21037,1.21034,1,1
2015.01.01 22:45:35.183,1.21037,1.21032,1.5,1.5
2015.01.01 22:46:16.690,1.21037,1.21033,1,1
2015.01.01 22:46:17.226,1.21038,1.21033,1,1
2015.01.01 22:46:43.344,1.21036,1.21031,1.5,1.5
2015.01.01 22:47:23.969,1.21035,1.21031,1,1
2015.01.01 22:47:24.488,1.21035,1.2103,1.5,1.5
2015.01.01 22:47:48.236,1.21027,1.21025,1,2.92
2015.01.01 22:47:48.338,1.21025,1.21022,1,1
2015.01.01 22:47:48.891,1.21025,1.21021,1,1
2015.01.01 22:47:55.213,1.21025,1.21022,1,1
2015.01.01 22:47:55.264,1.21027,1.21022,1.5,1.5
2015.01.01 22:48:16.029,1.21027,1.21023,1,1
2015.01.01 22:48:16.638,1.21028,1.21023,1.87,1.5
2015.01.01 22:48:46.843,1.21031,1.21023,1.5,3.22
2015.01.01 22:48:46.894,1.2103,1.21026,1.5,1
2015.01.01 22:48:48.297,1.21028,1.21026,1,1
2015.01.01 22:48:48.500,1.21028,1.21023,1,1.5
2015.01.01 22:49:48.302,1.2103,1.21022,1.5,1
2015.01.01 22:49:50.079,1.21029,1.21024,1.5,1.5
2015.01.01 22:50:31.995,1.21028,1.21024,1,1
2015.01.01 22:50:32.662,1.21028,1.21023,1.5,2.25
2015.01.01 22:51:32.171,1.2103,1.21023,1.5,1
2015.01.01 22:51:35.434,1.2103,1.21022,1.5,1
2015.01.01 22:51:50.208,1.2103,1.21023,1.5,1
